
 num     #instances         #bytes  class name
1804:             1             16  org.springframework.boot.cloud.CloudFoundryVcapEnvironmentPostProcessor
1805:             1             16  org.springframework.boot.cloud.CloudPlatform$1
1806:             1             16  org.springframework.boot.cloud.CloudPlatform$2
1807:             1             16  org.springframework.boot.cloud.CloudPlatform$3
1808:             1             16  org.springframework.boot.cloud.CloudPlatform$4
1809:             1             16  org.springframework.boot.cloud.CloudPlatform$5
1810:             1             16  org.springframework.boot.context.ConfigurationWarningsApplicationContextInitializer$ConfigurationWarningsPostProcessor
1811:             1             16  org.springframework.boot.context.ContextIdApplicationContextInitializer$ContextId
1812:             1             16  org.springframework.boot.context.config.ConfigFileApplicationListener$PropertySourceOrderingPostProcessor
1813:             1             16  org.springframework.boot.context.config.DelegatingApplicationListener
1814:             1             16  org.springframework.boot.context.properties.BoundConfigurationProperties
1815:             1             16  org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata
1816:             1             16  org.springframework.boot.context.properties.ConfigurationPropertiesBinder$$Lambda$248/23417755
1817:             1             16  org.springframework.boot.context.properties.ConfigurationPropertiesBinder$Factory
1818:             1             16  org.springframework.boot.context.properties.PropertyMapper
1819:             1             16  org.springframework.boot.context.properties.bind.BindConverter
1820:             1             16  org.springframework.boot.context.properties.bind.BindConverter$CompositeConversionService
1821:             1             16  org.springframework.boot.context.properties.bind.BindConverter$TypeConverterConversionService
1822:             1             16  org.springframework.boot.context.properties.bind.BindConverter$TypeConverterConverter
1823:             1             16  org.springframework.boot.context.properties.bind.BindResult
1824:             1             16  org.springframework.boot.context.properties.bind.PropertySourcesPlaceholdersResolver
1825:             1             16  org.springframework.boot.context.properties.bind.ValueObjectBinder
1826:             1             16  org.springframework.boot.context.properties.source.DefaultPropertyMapper
1827:             1             16  org.springframework.boot.convert.NumberToDataSizeConverter
1828:             1             16  org.springframework.boot.convert.NumberToDurationConverter
1829:             1             16  org.springframework.boot.convert.NumberToPeriodConverter
1830:             2             16  org.springframework.boot.convert.StringToDataSizeConverter
1831:             2             16  org.springframework.boot.convert.StringToDurationConverter
1832:             2             16  org.springframework.boot.convert.StringToPeriodConverter
1833:             1             16  org.springframework.boot.logging.AbstractLoggingSystem$LogLevels
1834:             1             16  org.springframework.boot.logging.LoggerConfigurationComparator
1835:             1             16  org.springframework.boot.logging.LoggerGroups
1836:             1             16  org.springframework.boot.logging.logback.LogbackLoggingSystem
1837:             1             16  org.springframework.boot.origin.OriginTrackedValue$OriginTrackedCharSequence
1838:             1             16  org.springframework.boot.origin.TextResourceOrigin
1839:             1             16  org.springframework.boot.origin.TextResourceOrigin$Location
1840:             1             16  org.springframework.boot.rsocket.context.RSocketPortInfoApplicationContextInitializer$Listener
1841:             1             16  org.springframework.boot.type.classreading.ConcurrentReferenceCachingMetadataReaderFactory
1842:             1             16  org.springframework.boot.util.LambdaSafe$InvocationResult
1843:             1             16  org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory$StaticResourceConfigurer
1844:             1             16  org.springframework.boot.web.embedded.tomcat.TomcatStarter
1845:             1             16  org.springframework.boot.web.embedded.tomcat.TomcatWebServer$$Lambda$371/5994139
1846:             1             16  org.springframework.boot.web.server.ErrorPageRegistrarBeanPostProcessor
1847:             1             16  org.springframework.boot.web.server.Http2
1848:             1             16  org.springframework.boot.web.server.WebServerFactoryCustomizerBeanPostProcessor
1849:             1             16  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext$$Lambda$366/7602748
1850:             1             16  org.springframework.boot.web.servlet.context.WebServerGracefulShutdownLifecycle
1851:             1             16  org.springframework.boot.web.servlet.error.DefaultErrorAttributes
1852:             1             16  org.springframework.boot.web.servlet.server.AbstractServletWebServerFactory$$Lambda$369/6653453
1853:             1             16  org.springframework.boot.web.servlet.server.AbstractServletWebServerFactory$SessionConfiguringInitializer
1854:             1             16  org.springframework.boot.web.servlet.server.DocumentRoot
1855:             1             16  org.springframework.boot.web.servlet.server.SessionStoreDirectory
1856:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$1
1857:             1             16  org.springframework.cglib.core.AbstractClassGenerator$ClassLoaderData$3
1858:             1             16  org.springframework.context.annotation.AnnotationBeanNameGenerator
1859:             1             16  org.springframework.context.annotation.ConfigurationClassEnhancer$BeanFactoryAwareGeneratorStrategy
1860:             1             16  org.springframework.context.annotation.ConfigurationClassEnhancer$ConditionalCallbackFilter
1861:             1             16  org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor
1862:             1             16  org.springframework.context.event.DefaultEventListenerFactory
1863:             1             16  org.springframework.context.expression.BeanFactoryResolver
1864:             1             16  org.springframework.context.expression.StandardBeanExpressionResolver$1
1865:             1             16  org.springframework.context.i18n.SimpleLocaleContext
1866:             1             16  org.springframework.context.support.ApplicationContextAwareProcessor
1867:             1             16  org.springframework.context.support.LiveBeansView
1868:             1             16  org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker
1869:             1             16  org.springframework.context.support.PropertySourcesPlaceholderConfigurer$$Lambda$226/26184320
1870:             1             16  org.springframework.core.$Proxy20
1871:             1             16  org.springframework.core.OrderComparator$$Lambda$239/3679980
1872:             1             16  org.springframework.core.ReactiveAdapterRegistry
1873:             1             16  org.springframework.core.SerializableTypeWrapper$TypeProxyInvocationHandler
1874:             1             16  org.springframework.core.annotation.IntrospectionFailureLogger$1
1875:             1             16  org.springframework.core.annotation.IntrospectionFailureLogger$2
1876:             1             16  org.springframework.core.annotation.MissingMergedAnnotation
1877:             1             16  org.springframework.core.annotation.RepeatableContainers$NoRepeatableContainers
1878:             1             16  org.springframework.core.annotation.RepeatableContainers$StandardRepeatableContainers
1879:             2             16  org.springframework.core.convert.support.CharacterToNumberFactory
1880:             2             16  org.springframework.core.convert.support.FallbackObjectToStringConverter
1881:             2             16  org.springframework.core.convert.support.IntegerToEnumConverterFactory
1882:             2             16  org.springframework.core.convert.support.NumberToCharacterConverter
